c1,state,county,hbp,chd,dm,ob,hc,ckd,hpsa,aqi,cold_wave,heat_wave,ice_storm,winter_weather,enviro_hazard,lead_paint,low_income,access_healthy_food,percent_area_parks,respiratory_hazard,road_noise,traffic_proximity_volume,vehicles_available,walkability,walkability_to_transit,minority_proportion,fam_bel_pov,vacancy,property,gini_index,diffusion_score,party,metro,farming,mining,manufacturing,government,recreation,nonspecialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_related_child_poverty,pct_dem_lead_2000,pct_dem_lead_2004,pct_dem_lead_2008,pct_dem_lead_2012,pct_dem_lead_2016,pct_dem_lead_2020,change_2000_to_2004,change_2004_to_2008,change_2008_to_2012,change_2012_to_2016,change_2016_to_2020,total_magnitude_of_change,cumulative_change,volatility,change_2000_to_2020,d_2004_2000,d_2008_2004,d_2012_2008,d_2016_2012,d_2020_2016,d_2020_2000,d_average,dem_land,min_prop
1664,va,prince_george,0.444706582,0.235849057,0,0,0,0,0,0.349612812,0,0.105,0.0784,0.1214,0.0723,0.153479669,0.304713678,0.818498019,0.037687366,0.175765299,1,0.186187297,0.009079812,0.673967459,0.526315789,0.223134271,0.014385153,0.041415704,0.048278318,0.49781632,0.223647904,0.528399979,1,0,0,0,0,0,1,0,0,0,0,0,1,0.175026562,0.053155575,0.122856604,0.107681269,-0.004830087,0.019472471,-0.696299953,1.311264707,-0.123520716,-1.044855406,-5.031494869,8.20743565,-5.584906236,2.116078166,-0.212251455,-0.011342686,0.129913941,-0.016324723,-0.051517714,-0.004052974,0.046675846,-0.027595934,3,2
1724,va,fairfax_city,0.324742268,0.386792453,0.4,0.689587426,0.783664459,0.453125,0.004796163,0.324709609,0.0947,0.0988,0.1143,0.1145,0.0471,0.113421105,0.320863067,0.957167938,0,0.161355756,0,0.067109642,0.000366724,0.288485607,0.052631579,0.026480924,0.000636003,0.004567373,0.004653061,0.052326334,0.016403641,0.120229927,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.358692133,-0.494978264,-0.445684419,-0.557305969,-0.685190409,-0.714683645,0.37995294,-0.099587899,0.250449748,0.229468994,0.043043854,1.002503435,0.803327637,0.168789097,-1.539277434,0.075151101,0.17865546,-0.006850641,0.153187737,-0.335550696,0.06459295,-0.245780736,3,1
798,vt,franklin,0.381443299,0.471698113,0.496153846,0.719056974,0.717439294,0.515625,0.01558753,0.222720873,0.1334,0.0806,0.1589,0.2783,0.0829,0.22168844,0.377399233,0.800065125,0.014025696,0.048312343,0,0.104358339,0.00187946,0.378598248,0.052631579,0.102759265,0.005635694,0.007833682,0.016991299,0.239254337,0.051307755,0.288642019,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.192088015,-0.166028446,-0.031584708,-0.08328265,-0.363775469,-0.411805811,-0.135664729,-0.809763274,1.636802915,3.367962218,0.132032932,6.082226069,4.191370061,1.496685061,0.538174331,0.025134265,0.164748937,-0.01427277,-0.205933616,0.061698474,0.031375278,0.094924934,3,1
2809,nc,mcdowell,0.62628866,0.58490566,0.55,0.797642436,0.845474614,0.5625,0.03117506,0.352428722,0.1251,0.0757,0.2328,0.08,0.1059,0.202961908,0.39280064,0.784761711,0.025481799,0.226886946,0.5,0.152636101,0.005275051,0.453066333,0.052631579,0.050340292,0.010304133,0.025375307,0.024280644,0.134239194,0.067297419,0.284143679,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.229317423,-0.278456165,-0.28673407,-0.322365129,-0.478281623,-0.419895774,0.214282637,0.029727857,0.124265174,0.483664266,-0.122074205,0.974014137,0.729865728,0.202254822,-0.483903438,-0.017382096,0.058775265,-0.047431953,-0.18079792,0.33748883,0.150652125,-0.055541888,3,1
1303,id,blaine,0.469072165,0.575471698,0.515384615,0.601178782,0.757174393,0.59375,0.002398082,0.393699402,0,0,0.0293,0.1034,0.0775,0.183874516,0.363990641,0.77820739,0.282012848,0.313880575,0,0.088054897,0.000295416,0.329161452,0.052631579,0.10114954,0.000808254,0.004949504,0.004862017,0.180155784,0.084763292,0.193486113,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.524640657,-0.426871591,-0.347670251,-0.408279221,-0.565114444,-0.582937316,-0.186354344,-0.185539029,0.174328893,0.384137166,0.031538519,0.961897951,0.218111204,0.21844211,12.26900768,0.165267661,0.138868839,-0.13045831,0.085440293,0.08091449,0.340032965,2.10150671,3,1
2194,ks,shawnee,0.451030928,0.5,0.476923077,0.68762279,0.801324503,0.53125,0.007194245,0.226856741,0.3105,0.0832,0.1285,0.1253,0.1023,0.218211791,0.373736678,0.893947358,0.000428266,0.041807675,0,0.102926463,0.000509339,0.41864831,0.052631579,0.071394437,0.001205756,0.005668274,0.005420188,0.240640344,0.09725492,0.354289199,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.100599136,-0.122556853,0.048084441,0.014893041,-0.266890531,-0.293743769,0.218269439,-1.392343959,-0.690273182,-18.92048599,0.100615178,21.32198775,-20.68421851,7.414718803,-3.07544446,-0.082667604,0.094272204,-0.007684902,-0.016081264,0.056655914,0.04449435,-0.505158365,3,1
799,vt,caledonia,0.355670103,0.330188679,0.423076923,0.667976424,0.72406181,0.4375,0.001199041,0.254751848,0.1135,0.0559,0.1295,0.1942,0.0663,0.088208643,0.249931196,0.837774469,0.023768737,0.078866499,0.5,0.069451392,0.004162995,0.42991239,0.105263158,0.069735526,0.00829454,0.013238104,0.034710469,0.167815979,0.08408806,0.387325466,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.160190183,-0.140443282,-0.080319731,-0.128140731,-0.247644271,-0.234330262,-0.123271605,-0.428098446,0.59538297,0.932596053,-0.053762637,2.133111711,0.922846334,0.501047263,-3.64294672,0.089020059,0.208758444,-0.005537775,-0.162491471,0.107131757,0.236881003,-0.567677617,3,1
2662,al,montgomery,0.518041237,0.575471698,0.526923077,0.673870334,0.874172185,0.59375,0.007194245,0.227472721,0.2219,0,0.092,0.1457,0.0988,0.161523494,0.476689886,0.963554606,0.004389722,0.054179879,0,0.000619875,0.000930392,0.305381727,0.052631579,0.076641523,0.003060765,0.007851879,0.015856964,0.17447657,0.036048632,0.261402513,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.214715006,-0.238095238,-0.232917591,-0.327200634,-0.440405244,-0.188567092,0.108889606,-0.021746117,0.404791423,0.345979188,-0.571832772,1.453239106,0.266081327,0.348918443,15.38250065,-0.007363971,0.180375189,0.050625008,0.016983207,0.055050582,0.295670033,2.613028526,3,1
2191,ks,riley,0.340206186,0.396226415,0.457692308,0.677799607,0.730684327,0.5,0.016786571,0.30499824,0.3699,0.1893,0.243,0.2501,0.1496,0.359873715,0.460779484,0.713783548,0.033190578,0.226390576,0.5,0.322938643,0.008524632,0.463704631,0.052631579,0.290912486,0.01788317,0.03121645,0.027026928,0.608879361,0.220182161,0.584929345,1,0,0,0,0,0,1,0,0,0,0,0,1,0.196067286,0.146015549,0.246282949,0.218761536,0.082820264,0.121154019,-0.25527837,0.686689881,-0.111747133,-0.621413042,0.462854772,2.137983197,0.161106109,0.478413029,-1.186788559,0.01783557,0.157552645,-0.049629495,0.084324576,0.081461094,0.291544378,-0.149207354,3,2
729,ny,madison,0.298969072,0.396226415,0.357692308,0.451866405,0.684326711,0.5,0,0.202129532,0.1944,0.0377,0.1749,0.1092,0.0696,0.19692586,0.426451868,0.815667602,0.04882227,0.066295748,0,0.131264908,0.002191854,0.498748436,0.315789474,0.075421796,0.003802768,0.010572286,0.012806038,0.20045255,0.084620764,0.780894948,0,0,0,0,0,1,0,0,0,0,0,0,0,0.184309711,0.352075828,0.481209252,0.486803118,0.392577866,0.450091382,0.910240246,0.366777308,0.011624602,-0.193559261,0.146502187,1.628703604,1.241585081,0.377841079,0.041569322,0.004517454,0.1050421,0.034761529,-0.185422719,0.036907479,-0.004194155,0.006229195,3,1
2604,ga,gordon,0.335051546,0.273584906,0.45,0.656188605,0.72406181,0.453125,0.021582734,0.468585005,0,0.0517,0.1076,0.1349,0.0673,0.123876488,0.480088053,0.890953508,0.030085653,0.364050971,0,0.174913544,0.001645164,0.372966208,0.052631579,0.306937955,0.009173461,0.007260486,0.013331496,0.625810151,0.25108792,0.277865929,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.35266898,-0.531674846,-0.446180132,-0.503869201,-0.499931177,-0.109912713,0.50757474,-0.160802632,0.129295469,-0.007815569,-0.780144311,1.58563272,-0.311892303,0.421767184,-0.223306,-0.163976416,-0.017856225,-0.075082764,-0.056032445,0.384522855,0.071575016,-0.025288496,3,3
,il,cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258099407,0.01119255,0.122943603,-0.040309243,0.04312522,-0.033761866,0.103190266,0.060214944,3,
2474,sc,sumter,0.50257732,0.575471698,0.565384615,0.734774067,0.768211921,0.609375,0.008393285,0.527455121,0,0.0294,0,0.0605,0.0931,0.214727194,0.453608594,0.931080291,0.000535332,0.422232923,0,0.112929653,0.000551784,0.325406758,0.052631579,0.231334913,0.004505022,0.00978073,0.017728984,0.448466884,0.159735902,0.178008313,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.273508532,-0.429963342,-0.477495283,-0.474406764,-0.571262101,-0.6107731,0.572028994,0.110548824,-0.006468167,0.204160952,0.069164397,0.962371334,0.949435,0.202810302,-0.366140574,0.067317113,0.137642935,0.021334011,-0.055494431,-0.152296826,0.018502802,-0.05793963,3,2
1717,va,fairfax_city,0.412371134,0.5,0.473076923,0.722986248,0.823399558,0.546875,0.003597122,0.327085533,0.1461,0.2266,0.2203,0.2676,0.1144,0.199013121,0.464901796,0.873649389,0.13608137,0.270580827,0,0.045905199,0.000560273,0.344180225,0.052631579,0.053987736,0.001139506,0.005822946,0.00449113,0.149668055,0.038170083,0.168383234,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.144523211,-0.189711265,-0.170047733,-0.332454361,-0.582033452,-0.628083157,0.312669875,-0.103649786,0.955064944,0.750716852,0.079118657,2.201220113,1.993920541,0.39883493,-2.648528099,0.086749665,0.092269763,-0.003971321,0.196859658,-0.335550696,0.036357053,-0.435361832,3,1
592,la,east_carroll,0.407216495,0.41509434,0.411538462,0.722986248,0.739514349,0.484375,0.001199041,0.303942274,0.2169,0.1036,0.0946,0.1548,0.0831,0.187568953,0.359833422,0.873227924,0.054925054,0.150889021,0,0.1510411,0.005426155,0.416770964,0.052631579,0.126948397,0.011284638,0.016777363,0.029600648,0.294416844,0.133848668,0.277931246,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.370030019,-0.431200806,-0.325874126,-0.384682457,-0.463251638,-0.431068418,0.165313039,-0.244263644,0.180463333,0.204244255,-0.069472438,0.863756708,0.236284545,0.176031929,0.470552474,-0.000162026,0.10112536,-0.042614546,0.023040174,0.005036085,0.086425044,0.092829585,3,2
1317,id,bonneville,0.420103093,0.490566038,0.473076923,0.622789784,0.772626932,0.578125,0.014388489,0.341517071,0.2793,0,0.0958,0.2349,0.0742,0.162041733,0.457061885,0.851893701,0.093897216,0.292969329,0,0.081103958,0.001300512,0.314142678,0.052631579,0.13804887,0.004509438,0.008188518,0.018094964,0.32977493,0.154897052,0.283530272,1,0,0,0,0,0,1,0,1,0,1,0,0,-0.318921923,-0.304473943,-0.207376572,-0.267542078,-0.414252326,-0.420998945,-0.045302561,-0.31890207,0.290126824,0.548363265,0.016286254,1.218980974,0.490571712,0.296903964,-0.175569147,-0.028995084,0.128417626,-0.08810436,0.115915053,-0.034347352,0.092885889,-0.013780542,3,2
692,nj,essex,0.293814433,0.386792453,0.407692308,0.500982318,0.728476821,0.5,0.025179856,0.187609996,0.1948,0.0404,0.1822,0.1181,0.0937,0.235744467,0.487941485,0.789602898,0.103319058,0.043637576,0,0.203277363,0.008455023,0.573216521,0.473684211,0.124200484,0.008599292,0.03033391,0.031157393,0.302856949,0.154762505,0.779699177,1,0,0,0,0,0,1,0,0,0,0,0,0,0.372473111,0.473832534,0.524451837,0.536411004,0.414718454,0.468726923,0.272125478,0.106829522,0.022803174,-0.226864379,0.130229239,0.758851792,0.305123033,0.164797995,0.212134734,-0.041360404,0.111962326,0.040571943,0.003057694,-0.017254818,0.096976742,0.051518582,3,2
2240,ne,platte,0.353092784,0.603773585,0.496153846,0.493123772,0.792494481,0.59375,0.037170264,0.365892291,0.5529,0,0,0,0.3113,0.055004817,0.448427102,0.771766023,0.017130621,0.303689435,0,0.239164872,0.012188476,0.454317897,0.052631579,0.377626729,0.032131405,0.043135293,0.11470844,0.63363357,0.119713483,0.380286063,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.331253662,-0.30881313,-0.224871116,-0.300592843,-0.259606883,-0.246990155,-0.067744254,-0.271821389,0.336733897,-0.136350417,-0.04859936,0.861249318,-0.187781524,0.202862921,0.010261599,-0.042047109,0.190203026,-0.097526506,-0.063287169,0.006872994,-0.005784768,0.000746139,3,3
3047,ms,washington,0.572164948,0.443396226,0.515384615,0.728880157,0.790286976,0.53125,0.008393285,0.329197466,0.2,0.0616,0.1346,0.1294,0.095,0.201407192,0.429007006,0.886283612,0.003426124,0.207278115,0,0.234958059,0.001460104,0.443053817,0.263157895,0.152454173,0.003135848,0.00530434,0.00547989,0.359249075,0.179709051,0.380359936,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.209471238,-0.249639712,-0.232053819,-0.261213934,-0.290359957,-0.247044999,0.191761287,-0.070445094,0.125661,0.111579129,-0.149176761,0.64862327,0.209379561,0.129198481,1.413099527,0.031781148,0.150249824,0.074732631,-0.057825528,0.035293501,0.234231576,0.274555176,3,2
24,tx,bexar,0.662371134,0.839622642,0.746153846,0.770137525,0.93598234,0.765625,0.001199041,0.269271383,0,0,0.0247,0.2166,0.1769,0.251749452,0.409023622,0.999814405,0,0.078869462,0,0,0.000118846,0.392991239,0.052631579,0.256489409,0.000247335,0.001510327,0.00341936,0.518755824,0.049474841,0.146461697,0,1,0,0,0,0,0,0,1,1,0,0,1,-0.55704698,-0.601215805,-0.53009828,-0.6247557,-0.666270077,-0.667507568,0.079291024,-0.118289514,0.178565794,0.066448977,0.001857341,0.44445265,0.207873622,0.097920219,-3.458465815,-0.030818868,0.160251066,-0.010402176,0.089106798,0.047062941,0.25519976,-0.533877671,3,2
1517,va,roanoke_city,0.680412371,0.452830189,0.665384615,0.829076621,0.777041943,0.6875,0.002398082,0.372052094,0,0,0.1588,0,0.0628,0.484449666,0.542401825,0.97654972,0.003104925,0.51070529,0.5,0.37097353,0.000553481,0.455569462,0.052631579,0.633951265,0.001183672,0.002110818,0.001488456,0.297741133,0.130886843,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.115951113,-0.272060478,0.28077705,-0.285618003,-0.419413444,-0.376683275,-3.346337797,-2.032039097,-2.01724127,0.468441905,-0.101880781,7.965940849,-7.02905704,1.396045187,-0.164646909,-0.084799357,0.542970121,-0.486107439,0.442084312,-0.377236009,0.03691164,-0.021289213,3,3
,in,monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.976727486,0.122233391,0.239777058,-0.130188525,0.04162816,0.048633594,0.322083682,-1.275774002,3,
2451,ga,effingham,0.512886598,0.632075472,0.576923077,0.640471513,0.858719647,0.609375,0.004796163,0.3343893,0.5033,0,0.1651,0.1957,0.1201,0.11206828,0.439155206,0.984266556,0.138543897,0.183849459,0,0.065384141,0.000874365,0.312891114,0.052631579,0.144298183,0.003882269,0.007396961,0.013823831,0.305571122,0.037224406,0.16441522,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.367842605,-0.4904981,-0.519687864,-0.632419677,-0.6664057,-0.23709531,0.33344559,0.059510454,0.216922157,0.053739667,-0.644217764,1.307835631,0.019400104,0.340473753,-0.53872484,-0.165472418,0.04319134,-0.004883401,-0.043499526,0.377756923,0.207092911,-0.055271987,3,2
1301,id,camas,0.24742268,0.273584906,0.361538462,0.614931238,0.693156733,0.453125,0.122302158,0.472280887,0.5574,0,0.2313,0.1155,0.1187,0.195080232,0.441692098,0.6714007,0.038222698,0.308350867,0.5,0.248000812,0.025847243,0.740926158,0.684210526,0.162981228,0.044935384,0.051815121,0.091412467,0.398009379,0.197004589,0.493510334,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.085391861,-0.119040215,-0.011516507,-0.058035116,-0.086549378,-0.04336391,0.394046378,-0.903255323,4.039298392,0.491327739,-0.49896913,6.326896962,3.522448055,1.749052275,-0.021446593,-0.037481975,0.142430171,-0.040156323,-0.088059351,0.033673514,0.01040604,-0.001840092,3,2
1493,va,roanoke_city,0.412371134,0.20754717,0.480769231,0.654223969,0.649006623,0.515625,0.038369305,0.434178106,0,0.1833,0.1309,0.173,0.1342,0.522757983,0.75326467,0.651477702,0.059528908,0.611653578,1,0.614472091,0.024584082,0.850438048,0.894736842,0.593933507,0.025104455,0.045928487,0.030657697,0.637799626,0.111599962,0.377460267,1,0,0,0,0,0,1,0,0,0,0,0,0,0.340563662,-0.249628087,-0.126568758,-0.155437666,0.634668161,-0.210628961,-1.732985091,-0.492970683,0.228088731,-5.083104041,-1.331872582,8.869021128,-8.412843666,1.830569608,-0.164646909,-0.084799357,0.542970121,-0.006291416,-0.037731711,-0.377236009,0.03691164,-0.021289213,3,3
1331,wa,clallam,0.278350515,0.386792453,0.357692308,0.577603143,0.761589404,0.5,0.007194245,0.138155579,0.1158,0,0.0627,0.1808,0.0664,0.173392109,0.375501367,0.815354793,0.003426124,0.039379167,0,0.116676092,0.000657047,0.500625782,0.105263158,0.069343514,0.001227839,0.002884178,0.006854667,0.163193693,0.055730587,0.481966548,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.319875776,-0.191310697,-0.020682629,-0.105611314,-0.147985896,-0.064412934,-0.401921898,-0.891889848,4.106281013,0.401231464,-0.56473599,6.366060212,2.648964741,1.838209077,-1.439064741,0.027142072,0.082553357,-0.02924007,-0.032065932,0.061985005,0.110374436,-0.221448377,3,1
,mi,allegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107529648,0.010872347,0.165420741,-0.089410909,-0.093124561,0.036668114,0.030425733,-0.012850652,3,
2093,wi,menominee,0.56443299,0.698113208,0.55,0.809430255,0.854304636,0.640625,0,0.239704329,0.0727,0.0504,0.1023,0.1288,0.0624,0.297872679,0.530082257,0.850202293,0,0.161861016,0,0,0.000235994,0.333541927,0.052631579,0.048575644,0.000362168,0.002165408,0.001730126,0.038716085,0.017118076,0.22617822,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.273206057,-0.340525961,-0.271676301,-0.372110365,-0.523737754,-0.524142757,0.246407071,-0.20218623,0.369682834,0.407479616,0.000773293,1.226529045,0.822156585,0.231997009,0.097870842,0.070124216,0.083021551,-0.005400482,-0.161045164,0.070768237,0.057468362,0.025889868,3,1
1335,or,washington,0.458762887,0.547169811,0.442307692,0.593320236,0.803532009,0.59375,0.001199041,0.131203801,0.2592,0,0.0552,0.1932,0.0594,0.214786012,0.436413532,0.999835012,0.043468951,0.04453845,0,0,5.09339E-06,0.333541927,0.052631579,0.082693552,0.000362168,9.09835E-05,0.002556546,0.128700404,0.039171702,0.229583818,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.55828877,-0.463514902,-0.33747412,-0.41255144,-0.548618219,-0.518018018,-0.16975779,-0.271923905,0.222468378,0.329817728,-0.055776859,1.04974466,0.054827553,0.229583134,13.08157158,0.035587829,0.161101088,-0.046951205,0.085882962,0.0859074,0.321528077,2.233849764,3,1
2041,wi,la_crosse,0.329896907,0.301886792,0.388461538,0.68762279,0.759381898,0.421875,0,0.312741992,0,0.1385,0.1399,0.1643,0.099,0.150165169,0.322557847,0.885281968,0.013490364,0.205217069,0,0.113728966,0.002073009,0.398623279,0.052631579,0.120555458,0.005688694,0.013101629,0.013728554,0.309286809,0.135380462,0.287050249,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.315303304,-0.416400304,-0.322749614,-0.416906268,-0.451965144,-0.413683887,0.320634128,-0.224905431,0.291732815,0.084092946,-0.084699579,1.0060649,0.386854879,0.211097625,0.816509187,0.004254102,0.155920863,-0.062056217,-0.076861665,0.039409056,0.060666136,0.146195889,3,2
341,nm,lincoln,0.440721649,0.396226415,0.469230769,0.634577603,0.854304636,0.5,0.001199041,0.263815558,0.0284,0,0.0092,0.0262,0.031,0.138689206,0.216251051,0.999835012,0,0.038301971,0,0,1.18846E-05,0.323529412,0.052631579,0.162365923,1.76668E-05,0.000454918,0.001143739,0.308210983,0.009201983,0.008364898,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.626062323,-0.690807799,-0.764542936,-0.804407713,-0.819178082,-0.915865385,0.103416983,0.106737557,0.052141973,0.018361794,0.11802965,0.398687957,0.398687957,0.03816936,0.013074618,-0.001350233,0.105996698,-0.072329216,-0.073810905,0.036800157,-0.004693502,0.001396853,3,2
2201,ks,johnson,0.399484536,0.405660377,0.453846154,0.705304519,0.739514349,0.5,0.003597122,0.241024287,0.2818,0.072,0.1406,0.1259,0.0915,0.2309293,0.413544313,0.850377063,0.008244111,0.127260335,0,0.12149553,0.002149409,0.375469337,0.052631579,0.142088108,0.002495429,0.003939587,0.011682336,0.330576345,0.132216024,0.408612908,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.133926129,-0.182098765,-0.030212036,-0.073328541,-0.199109045,-0.196560346,0.359695583,-0.834089837,1.427130073,1.715300802,-0.012800517,4.349016811,2.655236102,0.937459541,-1.352743983,0.000883927,0.142761007,-0.08439815,0.148164064,0.108780354,0.316191226,-0.172758788,3,2
1348,wa,thurston,0.546391753,0.537735849,0.526923077,0.707269155,0.830022075,0.578125,0.013189448,0.266455473,0.179,0,0.14,0.1484,0.0961,0.216572822,0.436470456,0.898865047,0.019486081,0.144465847,0,0.107905402,0.002015284,0.346683354,0.052631579,0.063525195,0.006678032,0.022663998,0.013305734,0.131000842,0.063193221,0.14407552,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.087371512,-0.163329519,-0.32852705,-0.574216106,-0.661047075,-0.399017467,0.869368113,1.01143707,0.747850311,0.151216533,-0.396385701,3.176257728,2.383486326,0.525713344,0.72164923,0.021722907,0.087199517,-0.022373738,-0.038893137,0.030453289,0.07810884,0.133293018,3,1
1148,ca,madera,0.012886598,0.047169811,0.253846154,0.544204322,0.545253863,0.3125,0.149880096,0.281151003,0,0,0.078,0.1114,0.1079,0.105107034,0.361279599,0.752004014,0.097109208,0.131426878,0.5,0.256581189,0.007415972,0.679599499,0.473684211,0.182562775,0.04004611,0.023419161,0.092286322,0.414420981,0.113223336,0.28936818,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.680298696,-0.743512566,-0.589125058,-0.785924496,-0.365465813,-0.410779989,0.092920757,-0.207646131,0.334053756,-0.534986103,0.123990193,1.29359694,-0.191667529,0.302515952,-0.552927136,-0.035196345,0.160760388,-0.038476568,0.024643794,0.031206891,0.142938167,-0.068331495,3,2
2163,ne,dawson,0.430412371,0.537735849,0.484615385,0.805500982,0.847682119,0.546875,0.005995204,0.270151355,0.3539,0.1835,0.0902,0.1557,0.1033,0.212614497,0.398777287,0.837199637,0.003426124,0.15684694,0,0.093612023,0.000813244,0.382352941,0.052631579,0.068232525,0.001585591,0.011454827,0.005456582,0.171590505,0.081318574,0.204406574,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.197212544,-0.24002642,-0.241102489,-0.334078212,-0.557669597,-0.563297601,0.217095098,0.004483125,0.385627391,0.66927856,0.010092004,1.286576179,1.286576179,0.250135504,-0.126539111,-0.053350087,0.172385484,-0.031642519,-0.03068997,0.006861641,0.063564539,-0.010495763,3,1
1001,sd,minnehaha,0.384020619,0.5,0.419230769,0.609037328,0.757174393,0.53125,0.002398082,0.134723689,0.5025,0.0924,0.1475,0.2586,0.0899,0.276794997,0.375723391,0.659876399,0.000856531,0.003834642,0,0.150254475,8.14942E-05,0.464330413,0.052631579,0.214000253,0.000644836,0.00226549,0.003203452,0.432028116,0.06937153,0.215679914,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.406188797,-0.378125,-0.284351145,-0.430544273,-0.580944691,-0.543023256,-0.069090526,-0.247996972,0.514128853,0.349326254,-0.065275466,1.24581807,0.481092144,0.286567362,-0.08747007,-0.048906218,0.16032134,-0.081367277,-0.072073154,0.051127356,0.009102052,-0.013061336,3,2
